split,policy,attack_scope,configuration,method,model,top_fraction,top_n,positives_in_top,precision_at_top,recall_at_top,lift_at_top
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.01,14,10,0.7142857142857143,0.010940919037199124,1.0714285714285716
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.05,69,50,0.7246376811594203,0.05470459518599562,1.0869565217391306
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.1,138,97,0.7028985507246377,0.1061269146608315,1.0543478260869565
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.01,4,0,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.05,19,9,0.47368421052631576,0.04864864864864865,0.9473684210526315
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.1,37,17,0.4594594594594595,0.0918918918918919,0.918918918918919
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,0.01,15,8,0.5333333333333333,0.008519701810436636,0.8070997515086972
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,0.05,72,61,0.8472222222222222,0.06496272630457935,1.2821115844278783
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,0.1,143,130,0.9090909090909091,0.13844515441959532,1.3757382127989155
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,0.05,69,68,0.9855072463768116,0.07439824945295405,1.4782608695652175
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,0.1,138,135,0.9782608695652174,0.14770240700218817,1.4673913043478262
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,0.05,3,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,0.1,5,0,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.01,18,11,0.6111111111111112,0.010009099181073703,0.9681023152360734
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.05,88,77,0.875,0.07006369426751592,1.3861464968152868
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.1,175,161,0.92,0.1464968152866242,1.4574340309372158
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.05,69,68,0.9855072463768116,0.07439824945295405,1.4782608695652175
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.1,138,135,0.9782608695652174,0.14770240700218817,1.4673913043478262
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.01,4,0,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.05,19,4,0.21052631578947367,0.021621621621621623,0.42105263157894735
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,0.1,37,10,0.2702702702702703,0.05405405405405406,0.5405405405405406
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,0.01,15,7,0.4666666666666667,0.007454739084132056,0.70621228257011
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,0.05,72,44,0.6111111111111112,0.046858359957401494,0.9248017986037156
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,0.1,143,85,0.5944055944055944,0.09052183173588925,0.8995211391377524
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,0.01,14,6,0.42857142857142855,0.006564551422319475,0.6428571428571429
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,0.05,69,44,0.6376811594202898,0.04814004376367615,0.9565217391304347
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,0.1,138,88,0.6376811594202898,0.0962800875273523,0.9565217391304347
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,0.05,3,1,0.3333333333333333,0.04,0.6666666666666666
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,0.1,5,1,0.2,0.04,0.4
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.01,18,4,0.2222222222222222,0.003639672429481347,0.35203720554039025
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.05,88,44,0.5,0.040036396724294813,0.7920837124658782
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,0.1,175,98,0.56,0.08917197452229299,0.8871337579617836
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.01,14,6,0.42857142857142855,0.006564551422319475,0.6428571428571429
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.05,69,44,0.6376811594202898,0.04814004376367615,0.9565217391304347
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,0.1,138,88,0.6376811594202898,0.0962800875273523,0.9565217391304347
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.01,4,0,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.05,19,1,0.05263157894736842,0.005405405405405406,0.10526315789473684
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,0.1,37,12,0.32432432432432434,0.06486486486486487,0.6486486486486487
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,0.01,15,10,0.6666666666666666,0.010649627263045794,1.0088746893858713
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,0.05,72,62,0.8611111111111112,0.06602768903088392,1.3031298071234174
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,0.1,143,125,0.8741258741258742,0.13312034078807242,1.322825204614342
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,0.05,69,67,0.9710144927536232,0.07330415754923414,1.4565217391304348
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,0.1,138,132,0.9565217391304348,0.14442013129102846,1.4347826086956523
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,0.05,3,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,0.1,5,0,0.0,0.0,0.0
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.01,18,13,0.7222222222222222,0.011828935395814377,1.1441209180062684
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.05,88,77,0.875,0.07006369426751592,1.3861464968152868
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,0.1,175,154,0.88,0.14012738853503184,1.3940673339399456
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.05,69,67,0.9710144927536232,0.07330415754923414,1.4565217391304348
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,0.1,138,132,0.9565217391304348,0.14442013129102846,1.4347826086956523
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.01,4,0,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.05,19,5,0.2631578947368421,0.02702702702702703,0.5263157894736842
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,0.1,37,12,0.32432432432432434,0.06486486486486487,0.6486486486486487
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,15,15,1.0,0.01597444089456869,1.513312034078807
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,72,59,0.8194444444444444,0.06283280085197018,1.2400751390368003
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,143,115,0.8041958041958042,0.12247071352502663,1.2169991882451945
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,69,60,0.8695652173913043,0.06564551422319474,1.3043478260869565
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,138,119,0.8623188405797102,0.1301969365426696,1.2934782608695654
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,3,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,5,0,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,18,18,1.0,0.01637852593266606,1.5841674249317563
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,88,63,0.7159090909090909,0.05732484076433121,1.1341198610306893
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,175,129,0.7371428571428571,0.11737943585077343,1.1677577018068375
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,69,60,0.8695652173913043,0.06564551422319474,1.3043478260869565
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,138,119,0.8623188405797102,0.1301969365426696,1.2934782608695654
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.01,4,2,0.5,0.010810810810810811,1.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.05,19,11,0.5789473684210527,0.05945945945945946,1.1578947368421053
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,0.1,37,16,0.43243243243243246,0.08648648648648649,0.8648648648648649
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,15,13,0.8666666666666667,0.013844515441959531,1.311537096201633
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,72,53,0.7361111111111112,0.05644302449414271,1.1139658028635664
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,143,111,0.7762237762237763,0.1182108626198083,1.1746687816975356
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,69,64,0.927536231884058,0.0700218818380744,1.3913043478260871
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,138,129,0.9347826086956522,0.14113785557986872,1.4021739130434785
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,3,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,5,0,0.0,0.0,0.0
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,18,16,0.8888888888888888,0.014558689717925387,1.408148822161561
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,88,64,0.7272727272727273,0.05823475887170155,1.1521217635867318
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,175,131,0.7485714285714286,0.1191992720655141,1.1858624723774862
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,69,64,0.927536231884058,0.0700218818380744,1.3913043478260871
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,138,129,0.9347826086956522,0.14113785557986872,1.4021739130434785
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.01,4,0,0.0,0.0,0.0
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.05,19,1,0.05263157894736842,0.005405405405405406,0.10526315789473684
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,0.1,37,8,0.21621621621621623,0.043243243243243246,0.43243243243243246
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,15,9,0.6,0.009584664536741214,0.9079872204472843
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,72,50,0.6944444444444444,0.05324813631522897,1.0509111347769493
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,143,100,0.6993006993006993,0.10649627263045794,1.0582601636914735
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,14,9,0.6428571428571429,0.009846827133479213,0.9642857142857144
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,69,52,0.7536231884057971,0.05689277899343545,1.1304347826086958
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,138,101,0.7318840579710145,0.11050328227571116,1.097826086956522
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,3,1,0.3333333333333333,0.04,0.6666666666666666
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,5,1,0.2,0.04,0.4
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,18,11,0.6111111111111112,0.010009099181073703,0.9681023152360734
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,88,59,0.6704545454545454,0.05368516833484986,1.0621122508065184
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,175,119,0.68,0.10828025477707007,1.0772338489535944
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,14,9,0.6428571428571429,0.009846827133479213,0.9642857142857144
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,69,52,0.7536231884057971,0.05689277899343545,1.1304347826086958
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,138,101,0.7318840579710145,0.11050328227571116,1.097826086956522
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.01,4,1,0.25,0.005405405405405406,0.5
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.05,19,7,0.3684210526315789,0.03783783783783784,0.7368421052631579
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,0.1,37,16,0.43243243243243246,0.08648648648648649,0.8648648648648649
teste_final_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,15,14,0.9333333333333333,0.014909478168264111,1.41242456514022
teste_final_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,72,58,0.8055555555555556,0.0617678381256656,1.2190569163412615
teste_final_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,143,119,0.8321678321678322,0.12673056443024494,1.2593295947928536
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,69,64,0.927536231884058,0.0700218818380744,1.3913043478260871
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,138,131,0.9492753623188406,0.14332603938730853,1.423913043478261
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,1,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,3,0,0.0,0.0,0.0
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,5,0,0.0,0.0,0.0
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,18,17,0.9444444444444444,0.015468607825295723,1.4961581235466588
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,88,69,0.7840909090909091,0.06278434940855324,1.2421312763669452
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,175,138,0.7885714285714286,0.12556869881710647,1.2492291693747564
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,14,14,1.0,0.015317286652078774,1.5
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,69,64,0.927536231884058,0.0700218818380744,1.3913043478260871
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,138,131,0.9492753623188406,0.14332603938730853,1.423913043478261
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.01,4,1,0.25,0.005405405405405406,0.5
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.05,19,1,0.05263157894736842,0.005405405405405406,0.10526315789473684
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,0.1,37,4,0.10810810810810811,0.021621621621621623,0.21621621621621623
estresse_fusaka_2025,strict,all,a_completa,AE,AE:a_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,all,a_completa,AE,AE:a_completa,0.05,15,3,0.2,0.015706806282722512,0.3015706806282723
estresse_fusaka_2025,strict,all,a_completa,AE,AE:a_completa,0.1,29,13,0.4482758620689655,0.06806282722513089,0.6759342841668171
estresse_fusaka_2025,strict,insertion,a_completa,AE,AE:a_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,insertion,a_completa,AE,AE:a_completa,0.05,15,5,0.3333333333333333,0.026595744680851064,0.5
estresse_fusaka_2025,strict,insertion,a_completa,AE,AE:a_completa,0.1,29,13,0.4482758620689655,0.06914893617021277,0.6724137931034483
estresse_fusaka_2025,strict,displacement,a_completa,AE,AE:a_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,a_completa,AE,AE:a_completa,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,a_completa,AE,AE:a_completa,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,a_completa,AE,AE:a_completa,0.01,4,1,0.25,0.004901960784313725,0.38480392156862747
estresse_fusaka_2025,sensitivity,all,a_completa,AE,AE:a_completa,0.05,16,6,0.375,0.029411764705882353,0.5772058823529412
estresse_fusaka_2025,sensitivity,all,a_completa,AE,AE:a_completa,0.1,32,13,0.40625,0.06372549019607843,0.6253063725490197
estresse_fusaka_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,0.01,3,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,0.05,15,5,0.3333333333333333,0.026595744680851064,0.5
estresse_fusaka_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,0.1,29,13,0.4482758620689655,0.06914893617021277,0.6724137931034483
estresse_fusaka_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,0.1,4,1,0.25,0.0625,0.5
estresse_fusaka_2025,strict,all,a_completa,IF,IF:a_completa,0.01,3,2,0.6666666666666666,0.010471204188481676,1.0052356020942408
estresse_fusaka_2025,strict,all,a_completa,IF,IF:a_completa,0.05,15,13,0.8666666666666667,0.06806282722513089,1.306806282722513
estresse_fusaka_2025,strict,all,a_completa,IF,IF:a_completa,0.1,29,22,0.7586206896551724,0.11518324607329843,1.1438887885899982
estresse_fusaka_2025,strict,insertion,a_completa,IF,IF:a_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,a_completa,IF,IF:a_completa,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,strict,insertion,a_completa,IF,IF:a_completa,0.1,29,24,0.8275862068965517,0.1276595744680851,1.2413793103448276
estresse_fusaka_2025,strict,displacement,a_completa,IF,IF:a_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,a_completa,IF,IF:a_completa,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,a_completa,IF,IF:a_completa,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,a_completa,IF,IF:a_completa,0.01,4,3,0.75,0.014705882352941176,1.1544117647058825
estresse_fusaka_2025,sensitivity,all,a_completa,IF,IF:a_completa,0.05,16,14,0.875,0.06862745098039216,1.3468137254901962
estresse_fusaka_2025,sensitivity,all,a_completa,IF,IF:a_completa,0.1,32,23,0.71875,0.11274509803921569,1.106311274509804
estresse_fusaka_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,0.05,15,14,0.9333333333333333,0.07446808510638298,1.4000000000000001
estresse_fusaka_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,0.1,29,24,0.8275862068965517,0.1276595744680851,1.2413793103448276
estresse_fusaka_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,0.05,2,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,0.1,4,1,0.25,0.0625,0.5
estresse_fusaka_2025,strict,all,b_completa,AE,AE:b_completa,0.01,3,1,0.3333333333333333,0.005235602094240838,0.5026178010471204
estresse_fusaka_2025,strict,all,b_completa,AE,AE:b_completa,0.05,15,13,0.8666666666666667,0.06806282722513089,1.306806282722513
estresse_fusaka_2025,strict,all,b_completa,AE,AE:b_completa,0.1,29,20,0.6896551724137931,0.10471204188481675,1.0398988987181803
estresse_fusaka_2025,strict,insertion,b_completa,AE,AE:b_completa,0.01,3,1,0.3333333333333333,0.005319148936170213,0.5
estresse_fusaka_2025,strict,insertion,b_completa,AE,AE:b_completa,0.05,15,12,0.8,0.06382978723404255,1.2000000000000002
estresse_fusaka_2025,strict,insertion,b_completa,AE,AE:b_completa,0.1,29,20,0.6896551724137931,0.10638297872340426,1.0344827586206897
estresse_fusaka_2025,strict,displacement,b_completa,AE,AE:b_completa,0.01,1,1,1.0,0.3333333333333333,2.0
estresse_fusaka_2025,strict,displacement,b_completa,AE,AE:b_completa,0.05,1,1,1.0,0.3333333333333333,2.0
estresse_fusaka_2025,strict,displacement,b_completa,AE,AE:b_completa,0.1,1,1,1.0,0.3333333333333333,2.0
estresse_fusaka_2025,sensitivity,all,b_completa,AE,AE:b_completa,0.01,4,2,0.5,0.00980392156862745,0.7696078431372549
estresse_fusaka_2025,sensitivity,all,b_completa,AE,AE:b_completa,0.05,16,13,0.8125,0.06372549019607843,1.2506127450980393
estresse_fusaka_2025,sensitivity,all,b_completa,AE,AE:b_completa,0.1,32,22,0.6875,0.10784313725490197,1.0582107843137256
estresse_fusaka_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.01,3,1,0.3333333333333333,0.005319148936170213,0.5
estresse_fusaka_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.05,15,12,0.8,0.06382978723404255,1.2000000000000002
estresse_fusaka_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,0.1,29,20,0.6896551724137931,0.10638297872340426,1.0344827586206897
estresse_fusaka_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.01,1,1,1.0,0.0625,2.0
estresse_fusaka_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.05,2,1,0.5,0.0625,1.0
estresse_fusaka_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,0.1,4,2,0.5,0.125,1.0
estresse_fusaka_2025,strict,all,b_completa,IF,IF:b_completa,0.01,3,2,0.6666666666666666,0.010471204188481676,1.0052356020942408
estresse_fusaka_2025,strict,all,b_completa,IF,IF:b_completa,0.05,15,13,0.8666666666666667,0.06806282722513089,1.306806282722513
estresse_fusaka_2025,strict,all,b_completa,IF,IF:b_completa,0.1,29,27,0.9310344827586207,0.14136125654450263,1.4038635132695432
estresse_fusaka_2025,strict,insertion,b_completa,IF,IF:b_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,strict,insertion,b_completa,IF,IF:b_completa,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,strict,insertion,b_completa,IF,IF:b_completa,0.1,29,29,1.0,0.15425531914893617,1.5
estresse_fusaka_2025,strict,displacement,b_completa,IF,IF:b_completa,0.01,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_completa,IF,IF:b_completa,0.05,1,0,0.0,0.0,0.0
estresse_fusaka_2025,strict,displacement,b_completa,IF,IF:b_completa,0.1,1,0,0.0,0.0,0.0
estresse_fusaka_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.01,4,3,0.75,0.014705882352941176,1.1544117647058825
estresse_fusaka_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.05,16,14,0.875,0.06862745098039216,1.3468137254901962
estresse_fusaka_2025,sensitivity,all,b_completa,IF,IF:b_completa,0.1,32,30,0.9375,0.14705882352941177,1.443014705882353
estresse_fusaka_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.01,3,3,1.0,0.015957446808510637,1.5
estresse_fusaka_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.05,15,15,1.0,0.0797872340425532,1.5
estresse_fusaka_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,0.1,29,29,1.0,0.15425531914893617,1.5
