split,tx_hash,roles,attack_types,event_keys,event_count,strict_label,strict_conflict,sensitivity_label,sensitivity_conflict,reference_scope
treino_2024_pos_dencun,0x0d80ba5d1d51e4499b84870cbe2480b26edde3c59ad816a6add885803e0a1db9,victim,displacement,treino_2024_pos_dencun::semantic__displacement__24376,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0d8506d966c9b5a5ff0a000054e382478c316774b8045a978c4cfb0ed8d962ec,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__14558,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0d856dc63929a3442da7d7084ca06af8ab9ca65044b9c8a1f083a5571eb2771f,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__5356,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0d93a2bdc16bd36af5d7edde6704d28e03405fe8ec420225d5ab6a13e529b9f7,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__7106|treino_2024_pos_dencun::semantic__displacement__7107,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0d9b233c581044cbad4d6876da3eeb3bf914c75c976b225bf2235d1eb316929c,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__26429,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0d9be4b2219c72e4a7c985beca41e9c0c66ba88177bf84997d6063a0203d6235,victim,displacement,treino_2024_pos_dencun::semantic__displacement__116,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0da4c8cecbea1067c6733dc3fc4ed5b2c0295650386c127ae1a7bdbe763ccd92,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__16988,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0def8b6e354421ab1fd2eb5442927cad14210ad22de58fe54ff13722668c2dcc,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__13014,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0e0a559906dbb42a0d329b018a610c700274343c16b6f161d270cb6daf32de68,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__35866,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0e3f89b3fd0aa69c10cf51d1bd4c8c63cb1b6b6db7be9d0fa0aa5e545963c1f0,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__27382|treino_2024_pos_dencun::semantic__displacement__27384,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0e76a42aabc2de52b2c1930be318194cdc067a24da880d9ea3a4f1b13dadd824,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__12467,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0e7c7cdc1a3f8c0e2b72ba0d1e0bf9e5342966d9f4f42a1eefb8bfca71015c6f,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__19570,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0e843fb41a1df69abb2fa4570351e11267cb9a1850fb92f5030e45e48887c786,victim,displacement,treino_2024_pos_dencun::semantic__displacement__31158,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0ea4ccb3c5259c1126c0f87406597890dc761c34e052de2158a3099e3515da73,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__9114,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0eb21167bc4eae133bc087feed61318bd2a0d102e19e149ecb31859356132568,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__31029,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f046bfe2302caf6157ba6a187c9bc303e830b64131cdae1e3a0d84884854b01,victim,insertion,treino_2024_pos_dencun::semantic__insertion__25128,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f25c81957219784dc545973c181583fd4e7da6848465047137910f00bc17775,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__7990,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f2663508f4620d118523d899dc62f56e1f97fc1c05ddcf17accc0a0e5498dd5,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__39913,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f3c10f859261f119c185e2d13ec9924b813608e7909eba162d72cbb154a60ee,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__6477|treino_2024_pos_dencun::semantic__displacement__6478,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x0f41eb2de74e243a373bc124da0f8e8f46c587bfb4d38fd1e86bd22c4fe2d31d,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__32611,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f5bd630f7e3f19c57362a698b047d6eb4e8cf546995d7e95e2a6424aadaca9c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__6327,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f6eb87d8861917578dcfdbe2c10c6d563ef307be38f974edb86b89af4abc764,victim,insertion,treino_2024_pos_dencun::semantic__insertion__20152,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0f871afc6f0fffcb9645ab5977c5f51f5c55a4640a54402cff63274b6270091a,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__19439,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fafb3c21352987ce39c7f15099cc5071f7fff9b0383cc1715cb9c2cb4761ddc,victim,displacement,treino_2024_pos_dencun::semantic__displacement__5619,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fb4ccacaba068b10c16b112648f864ccd0380aa0fafabf6ce95479608c4b9fd,victim,displacement,treino_2024_pos_dencun::semantic__displacement__8884,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fbf0b02d10c76e4293f8c665d30c1526d0bf0a121e39708d46d46a436f25ffa,victim,displacement,treino_2024_pos_dencun::semantic__displacement__17841,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fc447eaf56f7bc036df240050cfdaec94a1db9016e61c7cf3cbe996777ef5c3,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__22808,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fe3469f39adc775afc8a6bbd653055fef5cee691f53a3a910c382e70786b442,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__5267,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fe3fe1a256efd1a8c963d71c709fa78089b1585f83b983228b98cf06b237324,victim,displacement,treino_2024_pos_dencun::semantic__displacement__31033,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x0fecec50259f9a038bd3183eeed2d5e85765e47c924110aa4cfb620d112b5e0e,victim,displacement,treino_2024_pos_dencun::semantic__displacement__22486,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1000cc5f7023520ebf20b91ba59505b8083e82a6a454b6aae5a132f834a53d10,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__8331|treino_2024_pos_dencun::semantic__displacement__8332,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x100283a013678fca2f554a031cc77a56de5e00c45f869db744bd69703b307078,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__78,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1002e669b77c5f56864195b3ef901d015b3522ce927f8af9e211d0069e34d251,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__3416,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10111c8c7c8f54839836c650eb851e1535ed17aeb077e0ee0da31b94464f3f82,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__9289,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10132582bbe88fa3d4ba6c0feedfa0f89467c785d1a7845b5eb77ed6b69cbade,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__3164|treino_2024_pos_dencun::semantic__displacement__3165,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x101613cc076028b365c7a2c699a22a0fc63768aa032fe2ebce6ff12dd8e5be82,victim,displacement,treino_2024_pos_dencun::semantic__displacement__14767,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x101f2237272b3ba5411095999c02fbb7318352fb3b54b2406fad2ed00d1c6c0a,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__28899,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x102d2d7b791380942794a6aea2c2c0cc612be369ff918205c9930c573620fb40,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__22018,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1033e5bc3e2c72ccae20bb9a9cb0b29a60eac80c673b2fe51f5cb541c7f70c80,victim,insertion,treino_2024_pos_dencun::semantic__insertion__38965,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10368ed056d0faa3dfa003993b719cf694c109d06ead0ef1b9cc7954c78b8dac,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__12515,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x105166fe55c720de92c339b7913f5082178a13144c0d5530e9552f5b9cf596d8,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__8215,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x105278865150a7214d743d89d036ea51d7c483fb7ad9f35933169d0e0518db1f,victim,displacement,treino_2024_pos_dencun::semantic__displacement__1040,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x105291510f7b008c05b46e42368c9e95defcdc6f5735733d15b7949e0793fa27,victim,displacement,treino_2024_pos_dencun::semantic__displacement__35843,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x107bb1a8e5eba109e97a966b501ce7229036dbf28ab12471a06051b613b69d64,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__7975,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x108705ea19eb24d0d80f38433c09b4b46b97e0a948e8629aa9feab0002e0f0ad,victim,insertion,treino_2024_pos_dencun::semantic__insertion__36557,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10a3498b3a5e78c0dfd68222c0c174f93d3d28e69de97363372440cfa67a49bd,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__16846,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10ab00b46da0e111027757d2833354c0bb2d76d1223a188088a7e93b40960627,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__13059,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10be02a6a641af7c99d489f3c8e5f50b7dac81a81f5f93f80eb13f15c04bdbcb,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__11306,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10c5b3a1908aa22f3114fa6b403da7e6d1f610e560f02229d773e9bdfc4f4fc4,victim,insertion,treino_2024_pos_dencun::semantic__insertion__4837,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10d2a439e35e82acc7bc40b96c271567df69aa3b7d378563d0b0d44e1238d45b,victim,displacement,treino_2024_pos_dencun::semantic__displacement__12487,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10daf2b457fbd4b68a1f5d301a8a81ef04dd81f489ee9e7f01407547fe72d52b,victim,insertion,treino_2024_pos_dencun::semantic__insertion__22018,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x10e4261966966a2f5cdba61b544324ef6175c06c1a10037dcb6c4e235135837c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__40933,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1108846dd0fc55dba1037bc5b49390013efa870daf6ce8dbafcdab9f39f4e060,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__25956,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1114b3a726ef5d66768c044313e294fec4d767f6dd2c6684d3934ba9bbcbd408,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__39373,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x113d2877cd8b16f0a9718ad5178d6b913ca3530318aa918ace591b73fa37090e,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__21234,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x114a40df4c94291d5f8c5d7214c381d302dcd86f853fbd8e42518ff53fd10d40,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__19713,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x115a4047ec3a2f36e8873a1060956a17a6512f484e9b0c952a176a633ea5ef3e,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19656|treino_2024_pos_dencun::semantic__displacement__19657,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x11a8914779c9deb7fc68c09f7a08ccacf0fc78f7699ea570e982982588da5d8d,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__34630,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11c7a7295cacc67c0dc6fb7627af985039f4cc4997129670fc913909785a7907,victim,displacement,treino_2024_pos_dencun::semantic__displacement__19650,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11cf317057d693b5dec607ec2c70d834b633685248bc54d906eb9e68b5191029,victim,displacement,treino_2024_pos_dencun::semantic__displacement__1676,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11dfa1e30d19bc9c86844fecc507de82d927f85427e26cc6bfe0093dba2379a4,victim,displacement,treino_2024_pos_dencun::semantic__displacement__13865,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11e8aa9a4415dbf61ae822baeeaace67362d860700ae83a5100602943fb80e58,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16177|treino_2024_pos_dencun::semantic__displacement__16180,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x11f89130c00eb4cf8fb629b3d6bcf39a27e8d02b316e661e96374b6abe75cb07,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__9835,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11fbf6e6e3b5697f10cb9939c2bddc04c3880288d6906d81ec6dd5d8d3d62b4f,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__21385,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x11fda1c93b4543c16c66288eeb55ca1daebdad2711aa3ceec27bae07d69e2425,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__16228|treino_2024_pos_dencun::semantic__displacement__16229,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x122259394aed78d6ac4d21b188f4039c804529303c9a92d45a429ddcf3dbb6dd,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__7502,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x12262cfd2bd63ed922428f406258d4e0b25283f9665c3e5d739d230ad078c0c3,victim,displacement,treino_2024_pos_dencun::semantic__displacement__1203,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x12307e780b12a459d012ca6a89a61ed12e75583e5cd1dddda33cf62613e4b90a,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__21839,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x123794936d10c96adc8e5efb35d4890ad1500e680d4f51d595621345656e0a8c,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__14252|treino_2024_pos_dencun::semantic__displacement__14253,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x125433e86f9c982e561bec7a9a19f71ec2434dde9808cc5a2fcd339e429822d0,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__10271,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1255eccf8db59c7000a3a7bc88cf42505125cca492dea10a4fff2a62b56ccdba,victim,displacement,treino_2024_pos_dencun::semantic__displacement__7427,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x126b89e42eb5d739430b2507da7188276fba6e9b8018a22badc5e78fd9617f9f,victim,displacement,treino_2024_pos_dencun::semantic__displacement__9456,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x128c4a8cac9efb13744b5ea456e592be5a3e95978359af8968e20dee924ce765,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__19635|treino_2024_pos_dencun::semantic__displacement__19637,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x12c7b9427711c39e8c0815bde353da8d07996f57c449b1b611079e3ade0450b8,victim,displacement,treino_2024_pos_dencun::semantic__displacement__11586,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x12cfcf53f31346088dd8cf1c6870e47f30792a85514a772c7c85a91f9bca5081,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__17976,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x12e88bc59c060641abe7f13dea1a16acded0b31f2dcfcf44723cc6cfa076292c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__31814,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x12fb1a29386ca43752a929a21043ac0d91476319c57140e5722531b83c23c748,attacker_front|victim,displacement,treino_2024_pos_dencun::semantic__displacement__10830|treino_2024_pos_dencun::semantic__displacement__10831,2,,0,,1,semantic_event_roles_only
treino_2024_pos_dencun,0x130c246c20d5085de0d9eb144c1ce8c6598ff48068e6e60959bdfe80520d587b,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__10278,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1345bbf28ac2d04dcdc0802ebfe81123895164ac845607a4f0733e3b2e4b03b4,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__38244,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x134cc371edc39b678e4f60576986c82a7401c498ad139086df02f9864f398774,victim,displacement,treino_2024_pos_dencun::semantic__displacement__1036,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x134f15bce69ab2b1006ea3381976eceafd8a5f3b2352edb50521175469971525,attacker_front,insertion,treino_2024_pos_dencun::semantic__insertion__33134,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1353049157db4cbcc6c69c0adb30e1cc0b0ae2d2ae11f78cf668cbfc4709e102,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__29877,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13650aceb5e201c63632ec59d251a1ed3438e73f3cc1a5b1d81b1460a2641a24,victim,displacement,treino_2024_pos_dencun::semantic__displacement__28627,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1368965c395b83dffc8d9cc49e6baa70bd8ddee8e7cfc918c0478489c92ed253,victim,displacement,treino_2024_pos_dencun::semantic__displacement__33751,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1372741b90e9513333d3a8774c018dd419cd58ca3db02d7f3639ac12221b744f,victim,displacement,treino_2024_pos_dencun::semantic__displacement__17347,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x137cf617ac50a0461e5a496d1537056d2290eca28a85d3e8596710b32eecf164,victim,insertion,treino_2024_pos_dencun::semantic__insertion__19430,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1396aaf0f639c15d22f377881142e8ba39c81ad34d6fd6e1d614bb4b9d70ef9a,victim,insertion,treino_2024_pos_dencun::semantic__insertion__6593,1,0,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13a373db2976a9888c5a27ee094f4cb473b0287264937cb76bcf1f202fe8662c,victim,displacement,treino_2024_pos_dencun::semantic__displacement__34380,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13d0f018e7b0245209a6a326d082fb77629b5bf69977cc0a1f66dd978e6996d4,victim,displacement,treino_2024_pos_dencun::semantic__displacement__7110,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13df80e1a860284258d5ce5eeac28dfd261fcc38836ea9032df549c85556c231,victim,displacement,treino_2024_pos_dencun::semantic__displacement__15027,1,,0,0,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13e6ecaabc9ea2cd9ebdc7e9cf0b553877c06b1a80f529696a025c7b7ce0b8c6,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__1240,1,,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x13f0272738acee513899f1c8878b8cab6cfa9c15d696793924976a337c4fb36c,attacker_front,displacement,treino_2024_pos_dencun::semantic__displacement__8834,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x1418bee8f714303363203611a6a3afbbd94b7a51bf33f444feb82b61425fcc44,attacker_back,insertion,treino_2024_pos_dencun::semantic__insertion__18930,1,1,0,1,0,semantic_event_roles_only
treino_2024_pos_dencun,0x14190061469d6cdf8ad22f62954ad1158209396b03a03346e90c8114e66b3684,victim,displacement,treino_2024_pos_dencun::semantic__displacement__3178,1,,0,0,0,semantic_event_roles_only
