event_key,audit_id,detection_event_id,split,source_detector,adjudicated_type,semantic_status,decision,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc,decision_source,validation_result,attacker_front_hash,attacker_back_hash,victim_hash,protocols,pool_addresses,economic_status,strict_positive_event,sensitivity_positive_event
estresse_pre_dencun_2024::semantic__displacement__2221,semantic__displacement__2221,2221,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2221: atacante no índice 95 antes da vítima no índice 96, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xda1afa9a4f55629a6340275ad54cda79d5d2a2beef0bba0d24d46967ce20a6dd,,0x2b1f16243eb0965cd6c06de09fb330efc1a51e0f0e9fe9a20e2a369c9c0e8872,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2224,semantic__displacement__2224,2224,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2224: atacante no índice 98 e vítima no índice 99, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32919308726 wei e da vítima=32919278567 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xdab426352b38e3610cd329aacee1154788b98ed4985cc5f8e6d5be3472f58942,,0x6d1753cd8caae1a1e4d9ad8c4f0399b53cf3a59cd3709464f4463862d562531b,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2229,semantic__displacement__2229,2229,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2229: atacante no índice 102 antes da vítima no índice 103, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xda809276df1d3dc20f4ac6aefd49634b37c2f7c5250ba817ccf3c6199a240161,,0x59dfac99e816dfd70c602d5e114ffd251244b9f3d7e9c41b719808be9bcd1b09,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2238,semantic__displacement__2238,2238,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2238: atacante no índice 109 antes da vítima no índice 110, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x9c38e2c2ff1b5f974b7b3c9af56c85371c67b725dea4dc1cbf94204c0614cc80,,0xaec304905818bb460206a02c51f2b789797644986faab5db39e81f1ece996c96,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2239,semantic__displacement__2239,2239,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2239: atacante no índice 108 antes da vítima no índice 109, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xf56163ea4e2a16d027d92a540146d969a7a9efb7674fc70c1a6d620cd1722d6d,,0x9c38e2c2ff1b5f974b7b3c9af56c85371c67b725dea4dc1cbf94204c0614cc80,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2254,semantic__displacement__2254,2254,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2254: atacante no índice 121 antes da vítima no índice 122, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xa637412258617843bf2e7a5284c4b632e7dc6551727ceb409945054dd1f7bf9a,,0x8c536fde2f3185b5c2805e0314a1823aa8480d6b1b1962fa6fd918fb1922683c,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2258,semantic__displacement__2258,2258,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2258: atacante no índice 124 antes da vítima no índice 125, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xc492e673e7997f99e862597c421f535b52091a19aa02c19d278633a75228f7c1,,0x647d9ee9d10568ee836594d974ca502397070601d6c118082dccea141382a610,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2268,semantic__displacement__2268,2268,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2268: atacante no índice 133 antes da vítima no índice 134, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x3b743c0f7c4ea7e2a06bbb9ddc43fa1cb17284cc272e305d227832fbed483b31,,0x3aa5c99553cc8bf9885ecdf0d9567ecc31c5b49c007002258bb6881d7f5a21bf,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2272,semantic__displacement__2272,2272,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2272: atacante no índice 137 antes da vítima no índice 138, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x1d784beb52a907a3eeff49a743a8ad11336f0fc1ea6681de776e7324a5794088,,0x660421877d8b01a8c0d1aea73ced11708b8fc4ce23786c8fe3113cc8b473438f,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2281,semantic__displacement__2281,2281,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 2281: atacante no índice 142 antes da vítima no índice 143, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xc035b6879920c35f472e2d863ef0fb0c6e834f819086bdf6860690a908991065,,0x6ae7123bbedbcbd06496c4c2f21a246a755b60dcacb3b3d55d21ed1a4036c163,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2283,semantic__displacement__2283,2283,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2283: atacante no índice 143 e vítima no índice 144, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32915237416 wei e da vítima=32915222115 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x6ae7123bbedbcbd06496c4c2f21a246a755b60dcacb3b3d55d21ed1a4036c163,,0xd9756d7268da7ba7b66243dc693b3a28c821a97c5ea8cd10d2f0ab7dfc54e580,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2325,semantic__displacement__2325,2325,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2325: atacante no índice 180 antes da vítima no índice 181, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x596121397118826c7725c179152aea21db605324330738a1b08dae2d178a550e,,0x1f36b9bedbd31e96ac4677943e86ca02ec023da11e0ea846b4ca42310f88be7c,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2333,semantic__displacement__2333,2333,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2333: atacante no índice 186 e vítima no índice 187, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32910967714 wei e da vítima=32910953679 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xabb6b7d22d8f10d3ce4d04d5ccb2b8542a22c3c26a19fb51791d6136ba38c0ee,,0x30050f77e30da34b36595e83dba5e712085bbeecde36772af19f2528ac646cee,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2342,semantic__displacement__2342,2342,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2342: atacante no índice 192 e vítima no índice 193, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32910413769 wei e da vítima=32910376125 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x34cf1420110387bbff6bf233f4ffec5826aa56f54b859401db978a41f5fceee9,,0x66bf9d60b98451e5b85da9d82b41bdd363ba6276358d71815e9b33e805f1401d,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2365,semantic__displacement__2365,2365,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2365: atacante no índice 213 e vítima no índice 214, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32908001815 wei e da vítima=32907993078 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xebad56489feff6f873e0f85dfbf6aad0520698a8fc071af34b23030d31c89b59,,0x727a27d108a5d294246b2cd9cabe6ab700e94e70b1c79a77ac2fd02fb5e04372,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2390,semantic__displacement__2390,2390,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2390: atacante no índice 236 e vítima no índice 237, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32906420988 wei e da vítima=32906273100 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xb318663789704d6cfdc076195d5c312f1682ce2641c571c3fd7d313c55261288,,0x2162cd7e961f0e6d5491672c8d167d8868c4dfcd3bd4b4f1cdd2e45d00ba3277,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2391,semantic__displacement__2391,2391,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2391: atacante no índice 235 antes da vítima no índice 236, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0xe3b45c40b6e8383dbc11a5679192c712c27ce0bfcb3edcccd5ec75d3b5f0bbb2,,0xb318663789704d6cfdc076195d5c312f1682ce2641c571c3fd7d313c55261288,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
estresse_pre_dencun_2024::semantic__displacement__2398,semantic__displacement__2398,2398,estresse_pre_dencun_2024,displacement,displacement,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|vítima_revertida|fluxo_econômico_compatível,"Displacement confirmado no evento 2398: atacante no índice 240 e vítima no índice 241, mesmo destino, valor, seletor e calldata (similaridade 0.800); atacante executou e recebeu o token, enquanto a vítima reverteu. Preço efetivo do gás do atacante=32906046108 wei e da vítima=32906009312 wei. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x15bd255056eb14ace115f3f70ec4f52c6336300f314608ff96122e8d10f6783a,,0x82e41ccda6d5bef61fbcc0147f5c78ebbde72ca39287e77f2b2c87ee24d54384,,,requires_token_valuation,1,1
estresse_pre_dencun_2024::semantic__displacement__2418,semantic__displacement__2418,2418,estresse_pre_dencun_2024,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 2418: atacante no índice 256 antes da vítima no índice 257, mesmo seletor, similaridade de calldata 0.800 e pool comum 0x198063c23ac1317ff3cc57d9f54faac6b675d89f. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:00.406610+00:00,assisted_deterministic,valid,0x4c9c68f826cdd12dc59219486640438fe6633678f3540a3530bc9cc98deceac8,,0x51ffd08344abc6736b18c7581730e4c79eb7d589e3498b621bb59a1bf76d01bc,uniswap_v3,0x198063c23ac1317ff3cc57d9f54faac6b675d89f,requires_token_valuation,0,1
